order_id,customer_id,customer_name,product_id,product_name,product_category,qty,payment_type,price,datetime,country,city,eommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
11359,70,Seven Seas Imports,17,Alice Mutton,Meat/Poultry,45,Internet Banking,39,7/15/2022 3:37,UK,London,internationalfoodshop.com,INTGFD23DB3D3886,Y,
12195,70,Seven Seas Imports,17,Alice Mutton,Meat/Poultry,35,Internet Banking,39,12/11/2021 16:47,UK,London,amazon.com,INTGFD23DB3D6812,Y,
13031,70,Seven Seas Imports,17,Alice Mutton,Meat/Poultry,90,Internet Banking,39,9/22/2021 6:38,UK,London,yummybazaar.com,INTGFD23DB3D722,N,Bank Declined
13867,70,Seven Seas Imports,17,Alice Mutton,Meat/Poultry,35,UPI,39,9/4/2021 11:33,UK,London,internationalfoodshop.com,INTGFD23DB3D3648,Y,
10302,74,Suprmeslices,17,Alice Mutton,Meat/Poultry,3,UPI,31.2,1/15/2022 17:22,Belgium,Charleroi,amazon.com,INTGFD23DB3D1100,Y,
11133,74,Suprmeslices,17,Alice Mutton,Meat/Poultry,20,Internet Banking,31.2,2/4/2022 14:58,Belgium,Charleroi,yummybazaar.com,INTGFD23DB3C447,Y,
11969,74,Suprmeslices,17,Alice Mutton,Meat/Poultry,5,Internet Banking,31.2,1/28/2022 14:44,Belgium,Charleroi,amazon.com,INTGFD23DB3C865,Y,
12805,74,Suprmeslices,17,Alice Mutton,Meat/Poultry,20,Internet Banking,31.2,10/8/2021 3:01,Belgium,Charleroi,internationalfoodshop.com,INTGFD23DB3C1283,Y,
13641,74,Suprmeslices,17,Alice Mutton,Meat/Poultry,12,Card,31.2,11/9/2021 6:13,Belgium,Charleroi,yummybazaar.com,INTGFD23DB3C413,Y,
10319,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,8,Card,31.2,5/5/2022 14:33,Mexico,Mexico City,internationalfood.com,INTGFD23DB3C162,Y,
10915,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,6,Internet Banking,39,1/13/2022 4:26,Mexico,Mexico City,globalfood.com,INTGFD23DB3D1170,Y,
11150,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,45,Internet Banking,31.2,4/27/2022 20:49,Mexico,Mexico City,amazon.com,INTGFD23DB3D3151,Y,
11749,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,18,Internet Banking,39,3/28/2022 8:02,Mexico,Mexico City,internationalfood.com,INTGFD23DB3C755,N,Transaction Cancelled
11986,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,20,Internet Banking,31.2,7/21/2022 18:56,Mexico,Mexico City,yummybazaar.com,INTGFD23DB3D6077,N,Bank Declined
12585,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,60,UPI,39,8/16/2021 6:13,Mexico,Mexico City,amazon.com,INTGFD23DB3C1173,Y,
12822,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,60,UPI,31.2,12/2/2021 5:17,Mexico,Mexico City,yummybazaar.com,INTGFD23DB3D9003,Y,
13421,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,60,Internet Banking,39,12/8/2021 22:34,Mexico,Mexico City,internationalfoodshop.com,INTGFD23DB3C303,Y,
13658,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,20,Internet Banking,31.2,8/6/2021 13:07,Mexico,Mexico City,amazon.com,INTGFD23DB3D2913,Y,
10696,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,4,UPI,39,5/28/2022 10:45,USA,Seattle,amazon.com,INTGFD23DB3C169,N,Transaction Cancelled
10861,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,40,UPI,39,5/16/2022 0:38,USA,Seattle,yummybazaar.com,INTGFD23DB3C171,Y,
11534,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,15,Internet Banking,39,5/6/2022 2:26,USA,Seattle,globalfood.com,INTGFD23DB3D4495,Y,
11702,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,1,Internet Banking,39,7/5/2022 18:30,USA,Seattle,internationalfood.com,INTGFD23DB3D5083,Y,
12370,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,70,Internet Banking,39,11/16/2021 5:49,USA,Seattle,internationalfoodshop.com,INTGFD23DB3D7421,Y,
12537,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,70,Internet Banking,39,12/22/2021 22:37,USA,Seattle,globalfood.com,INTGFD23DB3C1149,Y,
13206,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,10,Card,39,12/1/2021 0:42,USA,Seattle,yummybazaar.com,INTGFD23DB3D1331,Y,
13373,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,24,Internet Banking,39,7/24/2021 14:38,USA,Seattle,amazon.com,INTGFD23DB3C279,N,Transaction Cancelled
14042,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,10,Internet Banking,39,5/6/2022 20:40,USA,Seattle,yummybazaar.com,INTGFD23DB3D4257,Y,
10702,1,Alfreds Futterkiste,3,Aniseed Syrup,Condiments,40,Internet Banking,10,7/20/2022 22:05,Germany,Berlin,internationalfoodshop.com,INTGFD23DB3C46,Y,
11541,1,Alfreds Futterkiste,3,Aniseed Syrup,Condiments,30,Wire Transfer,10,5/24/2022 17:10,Germany,Berlin,globalfood.com,INTGFD23DB3C651,Y,
12377,1,Alfreds Futterkiste,3,Aniseed Syrup,Condiments,20,Internet Banking,10,11/23/2021 15:03,Germany,Berlin,yummybazaar.com,INTGFD23DB3C1069,Y,
13213,1,Alfreds Futterkiste,3,Aniseed Syrup,Condiments,30,Card,10,12/26/2021 20:54,Germany,Berlin,internationalfoodshop.com,INTGFD23DB3C199,Y,
14049,1,Alfreds Futterkiste,3,Aniseed Syrup,Condiments,16,Internet Banking,10,4/4/2022 2:41,Germany,Berlin,amazon.com,INTGFD23DB3C617,N,Transaction Cancelled
10289,11,B's Beverages,3,Aniseed Syrup,Condiments,20,UPI,8,1/3/2022 9:24,UK,London,internationalfoodshop.com,INTGFD23DB3C44,N,Bank Declined
11120,11,B's Beverages,3,Aniseed Syrup,Condiments,30,Internet Banking,8,1/16/2022 1:03,UK,London,yummybazaar.com,INTGFD23DB3C440,Y,
11956,11,B's Beverages,3,Aniseed Syrup,Condiments,2,Wire Transfer,8,2/12/2022 19:50,UK,London,internationalfood.com,INTGFD23DB3C858,Y,
12791,11,B's Beverages,3,Aniseed Syrup,Condiments,20,Card,8,12/6/2021 18:00,UK,London,internationalfoodshop.com,INTGFD23DB3D8898,N,Out of Stock
10857,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,3,Aniseed Syrup,Condiments,16,Internet Banking,10,7/26/2022 21:30,Sweden,Luleå,amazon.com,INTGFD23DB3C48,N,Transaction Cancelled
11697,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,3,Aniseed Syrup,Condiments,50,Internet Banking,10,6/24/2022 12:26,Sweden,Luleå,internationalfoodshop.com,INTGFD23DB3C729,Y,
12533,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,3,Aniseed Syrup,Condiments,6,Internet Banking,10,7/14/2021 9:30,Sweden,Luleå,globalfood.com,INTGFD23DB3C1147,N,Bank Declined
13369,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,3,Aniseed Syrup,Condiments,3,Internet Banking,10,12/8/2021 9:20,Sweden,Luleå,internationalfoodshop.com,INTGFD23DB3C277,Y,
10742,10,Bottom-Dollar Markets,3,Aniseed Syrup,Condiments,24,UPI,10,6/4/2022 20:54,Canada,Tsawassen,internationalfoodshop.com,INTGFD23DB3C47,Y,
11581,10,Bottom-Dollar Markets,3,Aniseed Syrup,Condiments,15,Wire Transfer,10,5/10/2022 12:42,Canada,Tsawassen,amazon.com,INTGFD23DB3C671,N,Out of Stock
12417,10,Bottom-Dollar Markets,3,Aniseed Syrup,Condiments,30,Internet Banking,10,8/24/2021 6:34,Canada,Tsawassen,internationalfood.com,INTGFD23DB3C1089,Y,
13253,10,Bottom-Dollar Markets,3,Aniseed Syrup,Condiments,16,Internet Banking,10,12/12/2021 6:06,Canada,Tsawassen,amazon.com,INTGFD23DB3C219,Y,
14089,10,Bottom-Dollar Markets,3,Aniseed Syrup,Condiments,14,Internet Banking,10,6/18/2022 14:32,Canada,Tsawassen,internationalfoodshop.com,INTGFD23DB3C637,N,Out of Stock
10764,20,Ernst Handel,3,Aniseed Syrup,Condiments,20,Card,10,1/5/2022 11:44,Austria,Graz,internationalfoodshop.com,INTGFD23DB3D295,Y,
11017,20,Ernst Handel,3,Aniseed Syrup,Condiments,20,Internet Banking,10,7/16/2022 2:08,Austria,Graz,yummybazaar.com,INTGFD23DB3C49,Y,
11606,20,Ernst Handel,3,Aniseed Syrup,Condiments,16,Internet Banking,10,5/10/2022 4:51,Austria,Graz,amazon.com,INTGFD23DB3D4747,Y,
11847,20,Ernst Handel,3,Aniseed Syrup,Condiments,2,Internet Banking,10,2/15/2022 18:18,Austria,Graz,yummybazaar.com,INTGFD23DB3D5594,Y,
12442,20,Ernst Handel,3,Aniseed Syrup,Condiments,5,Card,10,12/6/2021 12:45,Austria,Graz,yummybazaar.com,INTGFD23DB3D7673,Y,
12683,20,Ernst Handel,3,Aniseed Syrup,Condiments,10,Card,10,11/15/2021 2:27,Austria,Graz,amazon.com,INTGFD23DB3D8520,Y,
13277,20,Ernst Handel,3,Aniseed Syrup,Condiments,70,Internet Banking,10,10/5/2021 8:25,Austria,Graz,amazon.com,INTGFD23DB3C231,Y,
13519,20,Ernst Handel,3,Aniseed Syrup,Condiments,18,Internet Banking,10,7/12/2021 10:17,Austria,Graz,internationalfoodshop.com,INTGFD23DB3D2430,Y,
14113,20,Ernst Handel,3,Aniseed Syrup,Condiments,24,Wire Transfer,10,6/23/2022 14:07,Austria,Graz,internationalfoodshop.com,INTGFD23DB3C649,Y,
10849,38,KÃƒÆ’Ã‚Â¶niglich Essen,3,Aniseed Syrup,Condiments,2,Card,10,2/5/2022 12:00,Germany,Brandenburg,internationalfoodshop.com,INTGFD23DB3D302,N,Transaction Cancelled
11689,38,KÃƒÆ’Ã‚Â¶niglich Essen,3,Aniseed Syrup,Condiments,20,Internet Banking,10,7/17/2022 0:57,Germany,Brandenburg,globalfood.com,INTGFD23DB3C725,Y,
12525,38,KÃƒÆ’Ã‚Â¶niglich Essen,3,Aniseed Syrup,Condiments,18,Internet Banking,10,8/24/2021 3:03,Germany,Brandenburg,amazon.com,INTGFD23DB3C1143,Y,
13361,38,KÃƒÆ’Ã‚Â¶niglich Essen,3,Aniseed Syrup,Condiments,18,Internet Banking,10,8/5/2021 20:57,Germany,Brandenburg,internationalfoodshop.com,INTGFD23DB3C273,Y,
10405,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,21,Internet Banking,8,7/18/2022 1:37,Venezuela,I. de Margarita,yummybazaar.com,INTGFD23DB3C45,Y,
10485,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,16,UPI,8,3/16/2022 14:27,Venezuela,I. de Margarita,internationalfoodshop.com,INTGFD23DB3D169,Y,
11240,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,6,Internet Banking,8,6/26/2022 10:06,Venezuela,I. de Margarita,amazon.com,INTGFD23DB3C500,Y,
11321,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,10,Wire Transfer,8,4/3/2022 16:03,Venezuela,I. de Margarita,internationalfood.com,INTGFD23DB3C541,Y,
12076,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,36,Internet Banking,8,9/14/2021 9:19,Venezuela,I. de Margarita,amazon.com,INTGFD23DB3C918,Y,
12157,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,15,Card,8,7/12/2021 11:25,Venezuela,I. de Margarita,globalfood.com,INTGFD23DB3C959,Y,
12912,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,16,Internet Banking,8,9/23/2021 4:09,Venezuela,I. de Margarita,internationalfoodshop.com,INTGFD23DB3C48,Y,
12993,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,100,Internet Banking,8,7/23/2021 1:18,Venezuela,I. de Margarita,globalfood.com,INTGFD23DB3C89,Y,
13748,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,10,Internet Banking,8,7/12/2021 21:18,Venezuela,I. de Margarita,internationalfood.com,INTGFD23DB3C466,Y,
13829,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,70,Card,8,9/3/2021 20:36,Venezuela,I. de Margarita,globalfood.com,INTGFD23DB3C507,Y,
10540,61,QUICK-Stop,3,Aniseed Syrup,Condiments,20,Internet Banking,10,7/12/2022 22:25,Germany,Cunewalde,amazon.com,INTGFD23DB3D281,N,Out of Stock
11380,61,QUICK-Stop,3,Aniseed Syrup,Condiments,25,Wire Transfer,10,6/14/2022 18:38,Germany,Cunewalde,amazon.com,INTGFD23DB3C570,Y,
12216,61,QUICK-Stop,3,Aniseed Syrup,Condiments,30,Card,10,11/14/2021 16:23,Germany,Cunewalde,internationalfood.com,INTGFD23DB3C988,Y,
13052,61,QUICK-Stop,3,Aniseed Syrup,Condiments,24,Internet Banking,10,8/2/2021 18:05,Germany,Cunewalde,globalfood.com,INTGFD23DB3C118,Y,
13888,61,QUICK-Stop,3,Aniseed Syrup,Condiments,1,Internet Banking,10,11/8/2021 14:14,Germany,Cunewalde,yummybazaar.com,INTGFD23DB3C536,N,Out of Stock
11077,63,Rattlesnake Canyon Grocery,3,Aniseed Syrup,Condiments,12,Internet Banking,10,5/17/2022 21:24,USA,Albuquerque,amazon.com,INTGFD23DB3D274,Y,
11904,63,Rattlesnake Canyon Grocery,3,Aniseed Syrup,Condiments,12,Internet Banking,10,1/15/2022 21:22,USA,Albuquerque,globalfood.com,INTGFD23DB3C832,Y,
12740,63,Rattlesnake Canyon Grocery,3,Aniseed Syrup,Condiments,50,Internet Banking,10,11/11/2021 9:40,USA,Albuquerque,globalfood.com,INTGFD23DB3C1250,Y,
13576,63,Rattlesnake Canyon Grocery,3,Aniseed Syrup,Condiments,12,Internet Banking,10,10/10/2021 8:49,USA,Albuquerque,yummybazaar.com,INTGFD23DB3C380,Y,
10591,81,Vaffeljernet,3,Aniseed Syrup,Condiments,24,Internet Banking,10,6/10/2022 0:40,Denmark,Aarhus,yummybazaar.com,INTGFD23DB3D288,Y,
11430,81,Vaffeljernet,3,Aniseed Syrup,Condiments,30,Internet Banking,10,4/19/2022 17:01,Denmark,Aarhus,yummybazaar.com,INTGFD23DB3D4131,Y,
12266,81,Vaffeljernet,3,Aniseed Syrup,Condiments,6,Internet Banking,10,7/22/2021 14:58,Denmark,Aarhus,yummybazaar.com,INTGFD23DB3D7057,N,Transaction Cancelled
13102,81,Vaffeljernet,3,Aniseed Syrup,Condiments,30,Internet Banking,10,7/23/2021 21:57,Denmark,Aarhus,internationalfood.com,INTGFD23DB3D967,Y,
13938,81,Vaffeljernet,3,Aniseed Syrup,Condiments,6,Internet Banking,10,9/23/2021 12:40,Denmark,Aarhus,amazon.com,INTGFD23DB3D3893,Y,
10360,7,Blondel pÃƒÆ’Ã‚Â¨re et fils,38,Blaye,Beverages,10,Wire Transfer,210.8,4/21/2022 7:26,France,Strasbourg,amazon.com,INTGFD23DB3C253,Y,
10372,60,Queen Cozinha,38,Blaye,Beverages,5,Internet Banking,210.8,3/18/2022 10:47,Brazil,Paulo,yummybazaar.com,INTGFD23DB3D1352,Y,
10535,3,Antonio Moreno TaquerÃƒÆ’Ã‚Â­a,40,Boston Crab Meat,Seafood,15,Card,18.4,6/22/2022 15:00,Mexico,Mexico City,yummybazaar.com,INTGFD23DB3C105,Y,
11373,3,Antonio Moreno TaquerÃƒÆ’Ã‚Â­a,40,Boston Crab Meat,Seafood,3,Internet Banking,18.4,6/11/2022 22:00,Mexico,Mexico City,yummybazaar.com,INTGFD23DB3C567,N,Bank Declined
12209,3,Antonio Moreno TaquerÃƒÆ’Ã‚Â­a,40,Boston Crab Meat,Seafood,50,Internet Banking,18.4,7/11/2021 13:27,Mexico,Mexico City,internationalfoodshop.com,INTGFD23DB3C985,Y,
13045,3,Antonio Moreno TaquerÃƒÆ’Ã‚Â­a,40,Boston Crab Meat,Seafood,15,Wire Transfer,18.4,7/15/2021 11:21,Mexico,Mexico City,yummybazaar.com,INTGFD23DB3C115,N,Out of Stock
13881,3,Antonio Moreno TaquerÃƒÆ’Ã‚Â­a,40,Boston Crab Meat,Seafood,10,Wire Transfer,18.4,7/20/2021 22:48,Mexico,Mexico City,internationalfood.com,INTGFD23DB3C533,Y,
10484,11,B's Beverages,40,Boston Crab Meat,Seafood,15,UPI,14.7,7/11/2022 1:04,UK,London,internationalfood.com,INTGFD23DB3D1401,Y,
11320,11,B's Beverages,40,Boston Crab Meat,Seafood,35,Internet Banking,14.7,2/13/2022 16:37,UK,London,internationalfood.com,INTGFD23DB3C540,N,Out of Stock
12156,11,B's Beverages,40,Boston Crab Meat,Seafood,15,Card,14.7,9/14/2021 12:54,UK,London,amazon.com,INTGFD23DB3C958,Y,
12992,11,B's Beverages,40,Boston Crab Meat,Seafood,14,Internet Banking,14.7,11/26/2021 22:33,UK,London,internationalfood.com,INTGFD23DB3C88,Y,
13827,11,B's Beverages,40,Boston Crab Meat,Seafood,10,Internet Banking,14.7,8/5/2021 19:19,UK,London,amazon.com,INTGFD23DB3D3508,Y,
10572,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,15,Internet Banking,18.4,7/6/2022 18:08,Sweden,Luleå,internationalfood.com,INTGFD23DB3C150,Y,
10837,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,5,UPI,18.4,6/9/2022 2:36,Sweden,Luleå,amazon.com,INTGFD23DB3D862,Y,
11413,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,15,Internet Banking,18.4,5/8/2022 5:28,Sweden,Luleå,amazon.com,INTGFD23DB3C587,Y,
11675,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,20,Card,18.4,2/5/2022 12:35,Sweden,Luleå,internationalfoodshop.com,INTGFD23DB3D4992,Y,
12249,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,50,Internet Banking,18.4,9/23/2021 21:39,Sweden,Luleå,yummybazaar.com,INTGFD23DB3C1005,Y,
12511,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,20,Wire Transfer,18.4,7/15/2021 3:39,Sweden,Luleå,yummybazaar.com,INTGFD23DB3D7918,N,Out of Stock
13085,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,15,Card,18.4,10/23/2021 12:35,Sweden,Luleå,internationalfood.com,INTGFD23DB3C135,Y,
13347,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,25,Wire Transfer,18.4,12/14/2021 8:00,Sweden,Luleå,amazon.com,INTGFD23DB3D1828,Y,
13921,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,10,Internet Banking,18.4,12/9/2021 17:13,Sweden,Luleå,internationalfoodshop.com,INTGFD23DB3C553,Y,
10525,9,Bon app',40,Boston Crab Meat,Seafood,40,Internet Banking,18.4,5/17/2022 3:58,France,Marseille,internationalfoodshop.com,INTGFD23DB3C308,Y,
10663,9,Bon app',40,Boston Crab Meat,Seafood,40,Wire Transfer,18.4,3/19/2022 10:47,France,Marseille,internationalfood.com,INTGFD23DB3C325,Y,
11363,9,Bon app',40,Boston Crab Meat,Seafood,2,Internet Banking,18.4,7/2/2022 8:40,France,Marseille,globalfood.com,INTGFD23DB3D3900,Y,
11500,9,Bon app',40,Boston Crab Meat,Seafood,5,Internet Banking,18.4,2/6/2022 20:50,France,Marseille,internationalfoodshop.com,INTGFD23DB3C630,Y,
12199,9,Bon app',40,Boston Crab Meat,Seafood,30,Internet Banking,18.4,12/7/2021 6:17,France,Marseille,yummybazaar.com,INTGFD23DB3D6826,Y,
12336,9,Bon app',40,Boston Crab Meat,Seafood,15,Internet Banking,18.4,7/2/2021 18:14,France,Marseille,internationalfood.com,INTGFD23DB3C1048,Y,
13035,9,Bon app',40,Boston Crab Meat,Seafood,10,UPI,18.4,8/21/2021 5:51,France,Marseille,globalfood.com,INTGFD23DB3D736,Y,
13172,9,Bon app',40,Boston Crab Meat,Seafood,10,Internet Banking,18.4,12/15/2021 12:35,France,Marseille,yummybazaar.com,INTGFD23DB3C178,Y,
13871,9,Bon app',40,Boston Crab Meat,Seafood,12,Internet Banking,18.4,12/23/2021 2:13,France,Marseille,internationalfood.com,INTGFD23DB3D3662,Y,
14008,9,Bon app',40,Boston Crab Meat,Seafood,15,UPI,18.4,5/19/2022 21:49,France,Marseille,internationalfoodshop.com,INTGFD23DB3C596,Y,
10431,10,Bottom-Dollar Markets,40,Boston Crab Meat,Seafood,15,UPI,14.7,4/27/2022 9:50,Canada,Tsawassen,amazon.com,INTGFD23DB3C165,Y,
11266,10,Bottom-Dollar Markets,40,Boston Crab Meat,Seafood,30,Card,14.7,6/14/2022 19:01,Canada,Tsawassen,internationalfoodshop.com,INTGFD23DB3D3557,N,Out of Stock
12102,10,Bottom-Dollar Markets,40,Boston Crab Meat,Seafood,36,Card,14.7,8/23/2021 7:36,Canada,Tsawassen,internationalfood.com,INTGFD23DB3D6483,N,Out of Stock
12938,10,Bottom-Dollar Markets,40,Boston Crab Meat,Seafood,100,Internet Banking,14.7,8/10/2021 10:45,Canada,Tsawassen,yummybazaar.com,INTGFD23DB3D393,Y,
13774,10,Bottom-Dollar Markets,40,Boston Crab Meat,Seafood,4,UPI,14.7,12/28/2021 16:18,Canada,Tsawassen,amazon.com,INTGFD23DB3D3319,Y,
10301,84,Die Wandernde Kuh,40,Boston Crab Meat,Seafood,36,Internet Banking,14.7,6/8/2022 19:31,Germany,Stuttgart,amazon.com,INTGFD23DB3D2227,Y,
11133,84,Die Wandernde Kuh,40,Boston Crab Meat,Seafood,30,Internet Banking,14.7,2/4/2022 14:58,Germany,Stuttgart,yummybazaar.com,INTGFD23DB3C447,Y,
11968,84,Die Wandernde Kuh,40,Boston Crab Meat,Seafood,20,Internet Banking,14.7,4/5/2022 1:54,Germany,Stuttgart,internationalfood.com,INTGFD23DB3C864,Y,
12804,84,Die Wandernde Kuh,40,Boston Crab Meat,Seafood,20,Internet Banking,14.7,12/4/2021 17:25,Germany,Stuttgart,yummybazaar.com,INTGFD23DB3C1282,Y,
13640,84,Die Wandernde Kuh,40,Boston Crab Meat,Seafood,20,Internet Banking,14.7,10/20/2021 20:28,Germany,Stuttgart,globalfood.com,INTGFD23DB3C412,Y,
10895,20,Ernst Handel,40,Boston Crab Meat,Seafood,4,Wire Transfer,18.4,6/13/2022 16:57,Austria,Graz,amazon.com,INTGFD23DB3C233,Y,
11735,20,Ernst Handel,40,Boston Crab Meat,Seafood,2,Card,18.4,1/5/2022 13:05,Austria,Graz,yummybazaar.com,INTGFD23DB3D5202,N,Bank Declined
12570,20,Ernst Handel,40,Boston Crab Meat,Seafood,10,Internet Banking,18.4,11/5/2021 21:52,Austria,Graz,yummybazaar.com,INTGFD23DB3D8121,N,Out of Stock
13406,20,Ernst Handel,40,Boston Crab Meat,Seafood,20,Internet Banking,18.4,12/20/2021 0:13,Austria,Graz,amazon.com,INTGFD23DB3D2031,Y,
11181,21,Familia Arquibaldo,40,Boston Crab Meat,Seafood,12,Card,14.7,6/2/2022 2:11,Brazil,Sao Paulo,amazon.com,INTGFD23DB3C471,Y,
12017,21,Familia Arquibaldo,40,Boston Crab Meat,Seafood,20,Internet Banking,14.7,10/19/2021 22:39,Brazil,Sao Paulo,internationalfoodshop.com,INTGFD23DB3C889,Y,
12853,21,Familia Arquibaldo,40,Boston Crab Meat,Seafood,18,Internet Banking,14.7,8/11/2021 20:12,Brazil,Sao Paulo,globalfood.com,INTGFD23DB3C19,Y,
13689,21,Familia Arquibaldo,40,Boston Crab Meat,Seafood,10,Internet Banking,14.7,8/28/2021 10:52,Brazil,Sao Paulo,amazon.com,INTGFD23DB3C437,Y,
10347,21,Familia Arquibaldo,40,Boston Crab Meat,Seafood,2,Card,14.7,1/17/2022 18:39,Brazil,Paulo,internationalfoodshop.com,INTGFD23DB3C236,Y,
10807,26,Franchi S.p.A.,40,Boston Crab Meat,Seafood,1,Wire Transfer,18.4,1/27/2022 22:26,Italy,Torino,amazon.com,INTGFD23DB3C327,Y,
11645,26,Franchi S.p.A.,40,Boston Crab Meat,Seafood,10,Card,18.4,7/12/2022 9:00,Italy,Torino,amazon.com,INTGFD23DB3C703,Y,
12481,26,Franchi S.p.A.,40,Boston Crab Meat,Seafood,10,UPI,18.4,10/18/2021 7:16,Italy,Torino,globalfood.com,INTGFD23DB3C1121,Y,
13317,26,Franchi S.p.A.,40,Boston Crab Meat,Seafood,8,Internet Banking,18.4,9/9/2021 18:30,Italy,Torino,yummybazaar.com,INTGFD23DB3C251,Y,
10267,24,Frankenversand,40,Boston Crab Meat,Seafood,60,Internet Banking,14.7,2/5/2022 18:46,Germany,Mannheim,yummybazaar.com,INTGFD23DB3C323,Y,
11098,24,Frankenversand,40,Boston Crab Meat,Seafood,8,Wire Transfer,14.7,5/18/2022 16:37,Germany,Mannheim,internationalfood.com,INTGFD23DB3D2969,Y,
11934,24,Frankenversand,40,Boston Crab Meat,Seafood,13,Wire Transfer,14.7,1/2/2022 4:34,Germany,Mannheim,internationalfoodshop.com,INTGFD23DB3D5895,N,Out of Stock
12769,24,Frankenversand,40,Boston Crab Meat,Seafood,4,Wire Transfer,14.7,12/9/2021 10:17,Germany,Mannheim,internationalfood.com,INTGFD23DB3C1265,Y,
13605,24,Frankenversand,40,Boston Crab Meat,Seafood,6,Internet Banking,14.7,12/26/2021 13:53,Germany,Mannheim,amazon.com,INTGFD23DB3C395,Y,
10303,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,40,Boston Crab Meat,Seafood,20,Internet Banking,14.7,3/24/2022 0:01,Spain,Sevilla,yummybazaar.com,INTGFD23DB3D2234,Y,
11135,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,40,Boston Crab Meat,Seafood,7,Internet Banking,14.7,6/12/2022 22:02,Spain,Sevilla,yummybazaar.com,INTGFD23DB3D3102,Y,
11970,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,40,Boston Crab Meat,Seafood,10,UPI,14.7,7/12/2022 7:26,Spain,Sevilla,globalfood.com,INTGFD23DB3D6021,Y,
12806,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,40,Boston Crab Meat,Seafood,3,Internet Banking,14.7,12/23/2021 12:34,Spain,Sevilla,internationalfoodshop.com,INTGFD23DB3D8947,N,Bank Declined
13642,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,40,Boston Crab Meat,Seafood,6,Internet Banking,14.7,7/19/2021 18:09,Spain,Sevilla,globalfood.com,INTGFD23DB3D2857,Y,
10498,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,40,Boston Crab Meat,Seafood,65,UPI,18.4,6/16/2022 4:04,Venezuela,San Cristobal,globalfood.com,INTGFD23DB3D1562,Y,
10641,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,40,Boston Crab Meat,Seafood,28,Internet Banking,18.4,6/8/2022 21:13,Venezuela,San Cristobal,internationalfood.com,INTGFD23DB3D183,Y,
11333,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,40,Boston Crab Meat,Seafood,5,Internet Banking,18.4,2/20/2022 15:07,Venezuela,San Cristobal,amazon.com,INTGFD23DB3C547,Y,
