row_num,order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,price,datetime,country,city,eommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
392,10523,70,Seven Seas Imports,17,Alice Mutton,Meat/Poultry,Internet Banking,39,5/3/2022 22:55,UK,London,globalfood.com,INTGFD23DB3D1128,Y,
2883,11359,70,Seven Seas Imports,17,Alice Mutton,Meat/Poultry,Internet Banking,39,7/15/2022 3:37,UK,London,internationalfoodshop.com,INTGFD23DB3D3886,Y,
5038,12195,70,Seven Seas Imports,17,Alice Mutton,Meat/Poultry,Internet Banking,39,12/11/2021 16:47,UK,London,amazon.com,INTGFD23DB3D6812,Y,
7193,13031,70,Seven Seas Imports,17,Alice Mutton,Meat/Poultry,Internet Banking,39,9/22/2021 6:38,UK,London,yummybazaar.com,INTGFD23DB3D722,N,Bank Declined
9348,13867,70,Seven Seas Imports,17,Alice Mutton,Meat/Poultry,UPI,39,9/4/2021 11:33,UK,London,internationalfoodshop.com,INTGFD23DB3D3648,Y,
383,10302,74,Suprmeslices,17,Alice Mutton,Meat/Poultry,UPI,31.2,1/15/2022 17:22,Belgium,Charleroi,amazon.com,INTGFD23DB3D1100,Y,
2300,11133,74,Suprmeslices,17,Alice Mutton,Meat/Poultry,Internet Banking,31.2,2/4/2022 14:58,Belgium,Charleroi,yummybazaar.com,INTGFD23DB3C447,Y,
4455,11969,74,Suprmeslices,17,Alice Mutton,Meat/Poultry,Internet Banking,31.2,1/28/2022 14:44,Belgium,Charleroi,amazon.com,INTGFD23DB3C865,Y,
6610,12805,74,Suprmeslices,17,Alice Mutton,Meat/Poultry,Internet Banking,31.2,10/8/2021 3:01,Belgium,Charleroi,internationalfoodshop.com,INTGFD23DB3C1283,Y,
8765,13641,74,Suprmeslices,17,Alice Mutton,Meat/Poultry,Card,31.2,11/9/2021 6:13,Belgium,Charleroi,yummybazaar.com,INTGFD23DB3C413,Y,
384,10319,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,Card,31.2,5/5/2022 14:33,Mexico,Mexico City,internationalfood.com,INTGFD23DB3C162,Y,
411,10915,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,Internet Banking,39,1/13/2022 4:26,Mexico,Mexico City,globalfood.com,INTGFD23DB3D1170,Y,
2343,11150,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,Internet Banking,31.2,4/27/2022 20:49,Mexico,Mexico City,amazon.com,INTGFD23DB3D3151,Y,
3888,11749,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,Internet Banking,39,3/28/2022 8:02,Mexico,Mexico City,internationalfood.com,INTGFD23DB3C755,N,Transaction Cancelled
4498,11986,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,Internet Banking,31.2,7/21/2022 18:56,Mexico,Mexico City,yummybazaar.com,INTGFD23DB3D6077,N,Bank Declined
6043,12585,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,UPI,39,8/16/2021 6:13,Mexico,Mexico City,amazon.com,INTGFD23DB3C1173,Y,
6653,12822,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,UPI,31.2,12/2/2021 5:17,Mexico,Mexico City,yummybazaar.com,INTGFD23DB3D9003,Y,
8198,13421,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,Internet Banking,39,12/8/2021 22:34,Mexico,Mexico City,internationalfoodshop.com,INTGFD23DB3C303,Y,
8808,13658,78,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,Internet Banking,31.2,8/6/2021 13:07,Mexico,Mexico City,amazon.com,INTGFD23DB3D2913,Y,
399,10696,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,UPI,39,5/28/2022 10:45,USA,Seattle,amazon.com,INTGFD23DB3C169,N,Transaction Cancelled
407,10861,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,UPI,39,5/16/2022 0:38,USA,Seattle,yummybazaar.com,INTGFD23DB3C171,Y,
3333,11534,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,Internet Banking,39,5/6/2022 2:26,USA,Seattle,globalfood.com,INTGFD23DB3D4495,Y,
3765,11702,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,Internet Banking,39,7/5/2022 18:30,USA,Seattle,internationalfood.com,INTGFD23DB3D5083,Y,
5488,12370,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,Internet Banking,39,11/16/2021 5:49,USA,Seattle,internationalfoodshop.com,INTGFD23DB3D7421,Y,
5920,12537,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,Internet Banking,39,12/22/2021 22:37,USA,Seattle,globalfood.com,INTGFD23DB3C1149,Y,
7643,13206,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,Card,39,12/1/2021 0:42,USA,Seattle,yummybazaar.com,INTGFD23DB3D1331,Y,
8075,13373,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,Internet Banking,39,7/24/2021 14:38,USA,Seattle,amazon.com,INTGFD23DB3C279,N,Transaction Cancelled
9798,14042,87,White Clover Markets,17,Alice Mutton,Meat/Poultry,Internet Banking,39,5/6/2022 20:40,USA,Seattle,yummybazaar.com,INTGFD23DB3D4257,Y,
88,10702,1,Alfreds Futterkiste,3,Aniseed Syrup,Condiments,Internet Banking,10,7/20/2022 22:05,Germany,Berlin,internationalfoodshop.com,INTGFD23DB3C46,Y,
3352,11541,1,Alfreds Futterkiste,3,Aniseed Syrup,Condiments,Wire Transfer,10,5/24/2022 17:10,Germany,Berlin,globalfood.com,INTGFD23DB3C651,Y,
5507,12377,1,Alfreds Futterkiste,3,Aniseed Syrup,Condiments,Internet Banking,10,11/23/2021 15:03,Germany,Berlin,yummybazaar.com,INTGFD23DB3C1069,Y,
7662,13213,1,Alfreds Futterkiste,3,Aniseed Syrup,Condiments,Card,10,12/26/2021 20:54,Germany,Berlin,internationalfoodshop.com,INTGFD23DB3C199,Y,
9817,14049,1,Alfreds Futterkiste,3,Aniseed Syrup,Condiments,Internet Banking,10,4/4/2022 2:41,Germany,Berlin,amazon.com,INTGFD23DB3C617,N,Transaction Cancelled
83,10289,11,B's Beverages,3,Aniseed Syrup,Condiments,UPI,8,1/3/2022 9:24,UK,London,internationalfoodshop.com,INTGFD23DB3C44,N,Bank Declined
2265,11120,11,B's Beverages,3,Aniseed Syrup,Condiments,Internet Banking,8,1/16/2022 1:03,UK,London,yummybazaar.com,INTGFD23DB3C440,Y,
4420,11956,11,B's Beverages,3,Aniseed Syrup,Condiments,Wire Transfer,8,2/12/2022 19:50,UK,London,internationalfood.com,INTGFD23DB3C858,Y,
6575,12791,11,B's Beverages,3,Aniseed Syrup,Condiments,Card,8,12/6/2021 18:00,UK,London,internationalfoodshop.com,INTGFD23DB3D8898,N,Out of Stock
92,10857,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,3,Aniseed Syrup,Condiments,Internet Banking,10,7/26/2022 21:30,Sweden,Luleå,amazon.com,INTGFD23DB3C48,N,Transaction Cancelled
3754,11697,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,3,Aniseed Syrup,Condiments,Internet Banking,10,6/24/2022 12:26,Sweden,Luleå,internationalfoodshop.com,INTGFD23DB3C729,Y,
5909,12533,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,3,Aniseed Syrup,Condiments,Internet Banking,10,7/14/2021 9:30,Sweden,Luleå,globalfood.com,INTGFD23DB3C1147,N,Bank Declined
8064,13369,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,3,Aniseed Syrup,Condiments,Internet Banking,10,12/8/2021 9:20,Sweden,Luleå,internationalfoodshop.com,INTGFD23DB3C277,Y,
89,10742,10,Bottom-Dollar Markets,3,Aniseed Syrup,Condiments,UPI,10,6/4/2022 20:54,Canada,Tsawassen,internationalfoodshop.com,INTGFD23DB3C47,Y,
3455,11581,10,Bottom-Dollar Markets,3,Aniseed Syrup,Condiments,Wire Transfer,10,5/10/2022 12:42,Canada,Tsawassen,amazon.com,INTGFD23DB3C671,N,Out of Stock
5610,12417,10,Bottom-Dollar Markets,3,Aniseed Syrup,Condiments,Internet Banking,10,8/24/2021 6:34,Canada,Tsawassen,internationalfood.com,INTGFD23DB3C1089,Y,
7765,13253,10,Bottom-Dollar Markets,3,Aniseed Syrup,Condiments,Internet Banking,10,12/12/2021 6:06,Canada,Tsawassen,amazon.com,INTGFD23DB3C219,Y,
9920,14089,10,Bottom-Dollar Markets,3,Aniseed Syrup,Condiments,Internet Banking,10,6/18/2022 14:32,Canada,Tsawassen,internationalfoodshop.com,INTGFD23DB3C637,N,Out of Stock
90,10764,20,Ernst Handel,3,Aniseed Syrup,Condiments,Card,10,1/5/2022 11:44,Austria,Graz,internationalfoodshop.com,INTGFD23DB3D295,Y,
93,11017,20,Ernst Handel,3,Aniseed Syrup,Condiments,Internet Banking,10,7/16/2022 2:08,Austria,Graz,yummybazaar.com,INTGFD23DB3C49,Y,
3518,11606,20,Ernst Handel,3,Aniseed Syrup,Condiments,Internet Banking,10,5/10/2022 4:51,Austria,Graz,amazon.com,INTGFD23DB3D4747,Y,
4141,11847,20,Ernst Handel,3,Aniseed Syrup,Condiments,Internet Banking,10,2/15/2022 18:18,Austria,Graz,yummybazaar.com,INTGFD23DB3D5594,Y,
5673,12442,20,Ernst Handel,3,Aniseed Syrup,Condiments,Card,10,12/6/2021 12:45,Austria,Graz,yummybazaar.com,INTGFD23DB3D7673,Y,
6296,12683,20,Ernst Handel,3,Aniseed Syrup,Condiments,Card,10,11/15/2021 2:27,Austria,Graz,amazon.com,INTGFD23DB3D8520,Y,
7828,13277,20,Ernst Handel,3,Aniseed Syrup,Condiments,Internet Banking,10,10/5/2021 8:25,Austria,Graz,amazon.com,INTGFD23DB3C231,Y,
8451,13519,20,Ernst Handel,3,Aniseed Syrup,Condiments,Internet Banking,10,7/12/2021 10:17,Austria,Graz,internationalfoodshop.com,INTGFD23DB3D2430,Y,
9983,14113,20,Ernst Handel,3,Aniseed Syrup,Condiments,Wire Transfer,10,6/23/2022 14:07,Austria,Graz,internationalfoodshop.com,INTGFD23DB3C649,Y,
91,10849,38,KÃƒÆ’Ã‚Â¶niglich Essen,3,Aniseed Syrup,Condiments,Card,10,2/5/2022 12:00,Germany,Brandenburg,internationalfoodshop.com,INTGFD23DB3D302,N,Transaction Cancelled
3733,11689,38,KÃƒÆ’Ã‚Â¶niglich Essen,3,Aniseed Syrup,Condiments,Internet Banking,10,7/17/2022 0:57,Germany,Brandenburg,globalfood.com,INTGFD23DB3C725,Y,
5888,12525,38,KÃƒÆ’Ã‚Â¶niglich Essen,3,Aniseed Syrup,Condiments,Internet Banking,10,8/24/2021 3:03,Germany,Brandenburg,amazon.com,INTGFD23DB3C1143,Y,
8043,13361,38,KÃƒÆ’Ã‚Â¶niglich Essen,3,Aniseed Syrup,Condiments,Internet Banking,10,8/5/2021 20:57,Germany,Brandenburg,internationalfoodshop.com,INTGFD23DB3C273,Y,
84,10405,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,Internet Banking,8,7/18/2022 1:37,Venezuela,I. de Margarita,yummybazaar.com,INTGFD23DB3C45,Y,
85,10485,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,UPI,8,3/16/2022 14:27,Venezuela,I. de Margarita,internationalfoodshop.com,INTGFD23DB3D169,Y,
2575,11240,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,Internet Banking,8,6/26/2022 10:06,Venezuela,I. de Margarita,amazon.com,INTGFD23DB3C500,Y,
2784,11321,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,Wire Transfer,8,4/3/2022 16:03,Venezuela,I. de Margarita,internationalfood.com,INTGFD23DB3C541,Y,
4730,12076,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,Internet Banking,8,9/14/2021 9:19,Venezuela,I. de Margarita,amazon.com,INTGFD23DB3C918,Y,
4939,12157,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,Card,8,7/12/2021 11:25,Venezuela,I. de Margarita,globalfood.com,INTGFD23DB3C959,Y,
6885,12912,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,Internet Banking,8,9/23/2021 4:09,Venezuela,I. de Margarita,internationalfoodshop.com,INTGFD23DB3C48,Y,
7094,12993,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,Internet Banking,8,7/23/2021 1:18,Venezuela,I. de Margarita,globalfood.com,INTGFD23DB3C89,Y,
9040,13748,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,Internet Banking,8,7/12/2021 21:18,Venezuela,I. de Margarita,internationalfood.com,INTGFD23DB3C466,Y,
9249,13829,46,LINO-Delicateses,3,Aniseed Syrup,Condiments,Card,8,9/3/2021 20:36,Venezuela,I. de Margarita,globalfood.com,INTGFD23DB3C507,Y,
86,10540,61,QUICK-Stop,3,Aniseed Syrup,Condiments,Internet Banking,10,7/12/2022 22:25,Germany,Cunewalde,amazon.com,INTGFD23DB3D281,N,Out of Stock
2936,11380,61,QUICK-Stop,3,Aniseed Syrup,Condiments,Wire Transfer,10,6/14/2022 18:38,Germany,Cunewalde,amazon.com,INTGFD23DB3C570,Y,
5091,12216,61,QUICK-Stop,3,Aniseed Syrup,Condiments,Card,10,11/14/2021 16:23,Germany,Cunewalde,internationalfood.com,INTGFD23DB3C988,Y,
7246,13052,61,QUICK-Stop,3,Aniseed Syrup,Condiments,Internet Banking,10,8/2/2021 18:05,Germany,Cunewalde,globalfood.com,INTGFD23DB3C118,Y,
9401,13888,61,QUICK-Stop,3,Aniseed Syrup,Condiments,Internet Banking,10,11/8/2021 14:14,Germany,Cunewalde,yummybazaar.com,INTGFD23DB3C536,N,Out of Stock
94,11077,63,Rattlesnake Canyon Grocery,3,Aniseed Syrup,Condiments,Internet Banking,10,5/17/2022 21:24,USA,Albuquerque,amazon.com,INTGFD23DB3D274,Y,
4287,11904,63,Rattlesnake Canyon Grocery,3,Aniseed Syrup,Condiments,Internet Banking,10,1/15/2022 21:22,USA,Albuquerque,globalfood.com,INTGFD23DB3C832,Y,
6442,12740,63,Rattlesnake Canyon Grocery,3,Aniseed Syrup,Condiments,Internet Banking,10,11/11/2021 9:40,USA,Albuquerque,globalfood.com,INTGFD23DB3C1250,Y,
8597,13576,63,Rattlesnake Canyon Grocery,3,Aniseed Syrup,Condiments,Internet Banking,10,10/10/2021 8:49,USA,Albuquerque,yummybazaar.com,INTGFD23DB3C380,Y,
87,10591,81,Vaffeljernet,3,Aniseed Syrup,Condiments,Internet Banking,10,6/10/2022 0:40,Denmark,Aarhus,yummybazaar.com,INTGFD23DB3D288,Y,
3065,11430,81,Vaffeljernet,3,Aniseed Syrup,Condiments,Internet Banking,10,4/19/2022 17:01,Denmark,Aarhus,yummybazaar.com,INTGFD23DB3D4131,Y,
5220,12266,81,Vaffeljernet,3,Aniseed Syrup,Condiments,Internet Banking,10,7/22/2021 14:58,Denmark,Aarhus,yummybazaar.com,INTGFD23DB3D7057,N,Transaction Cancelled
7375,13102,81,Vaffeljernet,3,Aniseed Syrup,Condiments,Internet Banking,10,7/23/2021 21:57,Denmark,Aarhus,internationalfood.com,INTGFD23DB3D967,Y,
9530,13938,81,Vaffeljernet,3,Aniseed Syrup,Condiments,Internet Banking,10,9/23/2021 12:40,Denmark,Aarhus,amazon.com,INTGFD23DB3D3893,Y,
970,10360,7,Blondel pÃƒÆ’Ã‚Â¨re et fils,38,Blaye,Beverages,Wire Transfer,210.8,4/21/2022 7:26,France,Strasbourg,amazon.com,INTGFD23DB3C253,Y,
971,10372,60,Queen Cozinha,38,Blaye,Beverages,Internet Banking,210.8,3/18/2022 10:47,Brazil,Paulo,yummybazaar.com,INTGFD23DB3D1352,Y,
1038,10535,3,Antonio Moreno TaquerÃƒÆ’Ã‚Â­a,40,Boston Crab Meat,Seafood,Card,18.4,6/22/2022 15:00,Mexico,Mexico City,yummybazaar.com,INTGFD23DB3C105,Y,
2918,11373,3,Antonio Moreno TaquerÃƒÆ’Ã‚Â­a,40,Boston Crab Meat,Seafood,Internet Banking,18.4,6/11/2022 22:00,Mexico,Mexico City,yummybazaar.com,INTGFD23DB3C567,N,Bank Declined
5073,12209,3,Antonio Moreno TaquerÃƒÆ’Ã‚Â­a,40,Boston Crab Meat,Seafood,Internet Banking,18.4,7/11/2021 13:27,Mexico,Mexico City,internationalfoodshop.com,INTGFD23DB3C985,Y,
7228,13045,3,Antonio Moreno TaquerÃƒÆ’Ã‚Â­a,40,Boston Crab Meat,Seafood,Wire Transfer,18.4,7/15/2021 11:21,Mexico,Mexico City,yummybazaar.com,INTGFD23DB3C115,N,Out of Stock
9383,13881,3,Antonio Moreno TaquerÃƒÆ’Ã‚Â­a,40,Boston Crab Meat,Seafood,Wire Transfer,18.4,7/20/2021 22:48,Mexico,Mexico City,internationalfood.com,INTGFD23DB3C533,Y,
1033,10484,11,B's Beverages,40,Boston Crab Meat,Seafood,UPI,14.7,7/11/2022 1:04,UK,London,internationalfood.com,INTGFD23DB3D1401,Y,
2781,11320,11,B's Beverages,40,Boston Crab Meat,Seafood,Internet Banking,14.7,2/13/2022 16:37,UK,London,internationalfood.com,INTGFD23DB3C540,N,Out of Stock
4936,12156,11,B's Beverages,40,Boston Crab Meat,Seafood,Card,14.7,9/14/2021 12:54,UK,London,amazon.com,INTGFD23DB3C958,Y,
7091,12992,11,B's Beverages,40,Boston Crab Meat,Seafood,Internet Banking,14.7,11/26/2021 22:33,UK,London,internationalfood.com,INTGFD23DB3C88,Y,
9246,13827,11,B's Beverages,40,Boston Crab Meat,Seafood,Internet Banking,14.7,8/5/2021 19:19,UK,London,amazon.com,INTGFD23DB3D3508,Y,
1039,10572,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,Internet Banking,18.4,7/6/2022 18:08,Sweden,Luleå,internationalfood.com,INTGFD23DB3C150,Y,
1054,10837,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,UPI,18.4,6/9/2022 2:36,Sweden,Luleå,amazon.com,INTGFD23DB3D862,Y,
3022,11413,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,Internet Banking,18.4,5/8/2022 5:28,Sweden,Luleå,amazon.com,INTGFD23DB3C587,Y,
3697,11675,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,Card,18.4,2/5/2022 12:35,Sweden,Luleå,internationalfoodshop.com,INTGFD23DB3D4992,Y,
5177,12249,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,Internet Banking,18.4,9/23/2021 21:39,Sweden,Luleå,yummybazaar.com,INTGFD23DB3C1005,Y,
5852,12511,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,Wire Transfer,18.4,7/15/2021 3:39,Sweden,Luleå,yummybazaar.com,INTGFD23DB3D7918,N,Out of Stock
7332,13085,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,Card,18.4,10/23/2021 12:35,Sweden,Luleå,internationalfood.com,INTGFD23DB3C135,Y,
8007,13347,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,Wire Transfer,18.4,12/14/2021 8:00,Sweden,Luleå,amazon.com,INTGFD23DB3D1828,Y,
9487,13921,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,40,Boston Crab Meat,Seafood,Internet Banking,18.4,12/9/2021 17:13,Sweden,Luleå,internationalfoodshop.com,INTGFD23DB3C553,Y,
1036,10525,9,Bon app',40,Boston Crab Meat,Seafood,Internet Banking,18.4,5/17/2022 3:58,France,Marseille,internationalfoodshop.com,INTGFD23DB3C308,Y,
1045,10663,9,Bon app',40,Boston Crab Meat,Seafood,Wire Transfer,18.4,3/19/2022 10:47,France,Marseille,internationalfood.com,INTGFD23DB3C325,Y,
2892,11363,9,Bon app',40,Boston Crab Meat,Seafood,Internet Banking,18.4,7/2/2022 8:40,France,Marseille,globalfood.com,INTGFD23DB3D3900,Y,
3246,11500,9,Bon app',40,Boston Crab Meat,Seafood,Internet Banking,18.4,2/6/2022 20:50,France,Marseille,internationalfoodshop.com,INTGFD23DB3C630,Y,
5047,12199,9,Bon app',40,Boston Crab Meat,Seafood,Internet Banking,18.4,12/7/2021 6:17,France,Marseille,yummybazaar.com,INTGFD23DB3D6826,Y,
5401,12336,9,Bon app',40,Boston Crab Meat,Seafood,Internet Banking,18.4,7/2/2021 18:14,France,Marseille,internationalfood.com,INTGFD23DB3C1048,Y,
7202,13035,9,Bon app',40,Boston Crab Meat,Seafood,UPI,18.4,8/21/2021 5:51,France,Marseille,globalfood.com,INTGFD23DB3D736,Y,
7556,13172,9,Bon app',40,Boston Crab Meat,Seafood,Internet Banking,18.4,12/15/2021 12:35,France,Marseille,yummybazaar.com,INTGFD23DB3C178,Y,
9357,13871,9,Bon app',40,Boston Crab Meat,Seafood,Internet Banking,18.4,12/23/2021 2:13,France,Marseille,internationalfood.com,INTGFD23DB3D3662,Y,
9711,14008,9,Bon app',40,Boston Crab Meat,Seafood,UPI,18.4,5/19/2022 21:49,France,Marseille,internationalfoodshop.com,INTGFD23DB3C596,Y,
1028,10431,10,Bottom-Dollar Markets,40,Boston Crab Meat,Seafood,UPI,14.7,4/27/2022 9:50,Canada,Tsawassen,amazon.com,INTGFD23DB3C165,Y,
2642,11266,10,Bottom-Dollar Markets,40,Boston Crab Meat,Seafood,Card,14.7,6/14/2022 19:01,Canada,Tsawassen,internationalfoodshop.com,INTGFD23DB3D3557,N,Out of Stock
4797,12102,10,Bottom-Dollar Markets,40,Boston Crab Meat,Seafood,Card,14.7,8/23/2021 7:36,Canada,Tsawassen,internationalfood.com,INTGFD23DB3D6483,N,Out of Stock
6952,12938,10,Bottom-Dollar Markets,40,Boston Crab Meat,Seafood,Internet Banking,14.7,8/10/2021 10:45,Canada,Tsawassen,yummybazaar.com,INTGFD23DB3D393,Y,
9107,13774,10,Bottom-Dollar Markets,40,Boston Crab Meat,Seafood,UPI,14.7,12/28/2021 16:18,Canada,Tsawassen,amazon.com,INTGFD23DB3D3319,Y,
1024,10301,84,Die Wandernde Kuh,40,Boston Crab Meat,Seafood,Internet Banking,14.7,6/8/2022 19:31,Germany,Stuttgart,amazon.com,INTGFD23DB3D2227,Y,
2298,11133,84,Die Wandernde Kuh,40,Boston Crab Meat,Seafood,Internet Banking,14.7,2/4/2022 14:58,Germany,Stuttgart,yummybazaar.com,INTGFD23DB3C447,Y,
4453,11968,84,Die Wandernde Kuh,40,Boston Crab Meat,Seafood,Internet Banking,14.7,4/5/2022 1:54,Germany,Stuttgart,internationalfood.com,INTGFD23DB3C864,Y,
6608,12804,84,Die Wandernde Kuh,40,Boston Crab Meat,Seafood,Internet Banking,14.7,12/4/2021 17:25,Germany,Stuttgart,yummybazaar.com,INTGFD23DB3C1282,Y,
8763,13640,84,Die Wandernde Kuh,40,Boston Crab Meat,Seafood,Internet Banking,14.7,10/20/2021 20:28,Germany,Stuttgart,globalfood.com,INTGFD23DB3C412,Y,
1056,10895,20,Ernst Handel,40,Boston Crab Meat,Seafood,Wire Transfer,18.4,6/13/2022 16:57,Austria,Graz,amazon.com,INTGFD23DB3C233,Y,
3850,11735,20,Ernst Handel,40,Boston Crab Meat,Seafood,Card,18.4,1/5/2022 13:05,Austria,Graz,yummybazaar.com,INTGFD23DB3D5202,N,Bank Declined
6005,12570,20,Ernst Handel,40,Boston Crab Meat,Seafood,Internet Banking,18.4,11/5/2021 21:52,Austria,Graz,yummybazaar.com,INTGFD23DB3D8121,N,Out of Stock
8160,13406,20,Ernst Handel,40,Boston Crab Meat,Seafood,Internet Banking,18.4,12/20/2021 0:13,Austria,Graz,amazon.com,INTGFD23DB3D2031,Y,
2423,11181,21,Familia Arquibaldo,40,Boston Crab Meat,Seafood,Card,14.7,6/2/2022 2:11,Brazil,Sao Paulo,amazon.com,INTGFD23DB3C471,Y,
4578,12017,21,Familia Arquibaldo,40,Boston Crab Meat,Seafood,Internet Banking,14.7,10/19/2021 22:39,Brazil,Sao Paulo,internationalfoodshop.com,INTGFD23DB3C889,Y,
6733,12853,21,Familia Arquibaldo,40,Boston Crab Meat,Seafood,Internet Banking,14.7,8/11/2021 20:12,Brazil,Sao Paulo,globalfood.com,INTGFD23DB3C19,Y,
8888,13689,21,Familia Arquibaldo,40,Boston Crab Meat,Seafood,Internet Banking,14.7,8/28/2021 10:52,Brazil,Sao Paulo,amazon.com,INTGFD23DB3C437,Y,
1026,10347,21,Familia Arquibaldo,40,Boston Crab Meat,Seafood,Card,14.7,1/17/2022 18:39,Brazil,Paulo,internationalfoodshop.com,INTGFD23DB3C236,Y,
1051,10807,26,Franchi S.p.A.,40,Boston Crab Meat,Seafood,Wire Transfer,18.4,1/27/2022 22:26,Italy,Torino,amazon.com,INTGFD23DB3C327,Y,
3619,11645,26,Franchi S.p.A.,40,Boston Crab Meat,Seafood,Card,18.4,7/12/2022 9:00,Italy,Torino,amazon.com,INTGFD23DB3C703,Y,
5774,12481,26,Franchi S.p.A.,40,Boston Crab Meat,Seafood,UPI,18.4,10/18/2021 7:16,Italy,Torino,globalfood.com,INTGFD23DB3C1121,Y,
7929,13317,26,Franchi S.p.A.,40,Boston Crab Meat,Seafood,Internet Banking,18.4,9/9/2021 18:30,Italy,Torino,yummybazaar.com,INTGFD23DB3C251,Y,
1021,10267,24,Frankenversand,40,Boston Crab Meat,Seafood,Internet Banking,14.7,2/5/2022 18:46,Germany,Mannheim,yummybazaar.com,INTGFD23DB3C323,Y,
2208,11098,24,Frankenversand,40,Boston Crab Meat,Seafood,Wire Transfer,14.7,5/18/2022 16:37,Germany,Mannheim,internationalfood.com,INTGFD23DB3D2969,Y,
4363,11934,24,Frankenversand,40,Boston Crab Meat,Seafood,Wire Transfer,14.7,1/2/2022 4:34,Germany,Mannheim,internationalfoodshop.com,INTGFD23DB3D5895,N,Out of Stock
6518,12769,24,Frankenversand,40,Boston Crab Meat,Seafood,Wire Transfer,14.7,12/9/2021 10:17,Germany,Mannheim,internationalfood.com,INTGFD23DB3C1265,Y,
8673,13605,24,Frankenversand,40,Boston Crab Meat,Seafood,Internet Banking,14.7,12/26/2021 13:53,Germany,Mannheim,amazon.com,INTGFD23DB3C395,Y,
1025,10303,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,40,Boston Crab Meat,Seafood,Internet Banking,14.7,3/24/2022 0:01,Spain,Sevilla,yummybazaar.com,INTGFD23DB3D2234,Y,
2303,11135,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,40,Boston Crab Meat,Seafood,Internet Banking,14.7,6/12/2022 22:02,Spain,Sevilla,yummybazaar.com,INTGFD23DB3D3102,Y,
4458,11970,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,40,Boston Crab Meat,Seafood,UPI,14.7,7/12/2022 7:26,Spain,Sevilla,globalfood.com,INTGFD23DB3D6021,Y,
6613,12806,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,40,Boston Crab Meat,Seafood,Internet Banking,14.7,12/23/2021 12:34,Spain,Sevilla,internationalfoodshop.com,INTGFD23DB3D8947,N,Bank Declined
8768,13642,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,40,Boston Crab Meat,Seafood,Internet Banking,14.7,7/19/2021 18:09,Spain,Sevilla,globalfood.com,INTGFD23DB3D2857,Y,
1034,10498,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,40,Boston Crab Meat,Seafood,UPI,18.4,6/16/2022 4:04,Venezuela,San Cristobal,globalfood.com,INTGFD23DB3D1562,Y,
